instance_id,repo,version,created_at,difficulty,declared_mode,routing_domain_cluster,observable_mode,gold_domain_cluster,repair_shape,semantic_cluster_k10,problem_chars,hints_chars,has_hints,code_block_count,mentions_traceback,mentions_exception,fail_to_pass_count,pass_to_pass_count,test_patch_files,test_patch_changed_lines,patch_files,patch_hunks,patch_additions,patch_deletions,patch_changed_lines,patch_exts,patch_top_dirs,patch_touches_tests,patch_touches_docs,patch_touches_migrations,kw_web_orm_config,kw_symbolic_math,kw_array_numeric_ml,kw_docs_rendering,kw_plotting_visual,kw_test_lint_tooling,kw_http_io_packaging,kw_compatibility_errors,kw_parser_serialization
matplotlib__matplotlib-24149,matplotlib/matplotlib,3.6,2022-10-12T22:00:54Z,<15 min fix,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,small_local,8,3224,3026,True,6,True,True,1,767,1,13,1,1,8,0,8,{'.py': 1},{'lib': 1},False,False,False,1,0,3,1,5,1,1,3,2
matplotlib__matplotlib-24177,matplotlib/matplotlib,3.6,2022-10-15T10:52:31Z,<15 min fix,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,micro_single_file,8,2031,7620,True,2,False,False,1,768,1,52,1,1,1,1,2,{'.py': 1},{'lib': 1},False,False,False,1,0,4,0,5,0,1,1,2
matplotlib__matplotlib-24570,matplotlib/matplotlib,3.6,2022-11-30T15:50:17Z,<15 min fix,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,micro_single_file,8,1356,4946,True,2,False,True,2,267,1,45,1,1,2,2,4,{'.py': 1},{'lib': 1},False,False,False,2,0,0,0,4,0,1,2,2
matplotlib__matplotlib-24627,matplotlib/matplotlib,3.6,2022-12-05T00:05:54Z,15 min - 1 hour,repo_family,plotting_visualization,plotting_visual,plotting_visualization,micro_single_file,8,395,0,False,2,False,False,1,776,1,13,1,1,3,1,4,{'.py': 1},{'lib': 1},False,False,False,0,0,0,0,3,0,0,0,0
matplotlib__matplotlib-24637,matplotlib/matplotlib,3.6,2022-12-06T03:42:05Z,15 min - 1 hour,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,micro_single_file,8,2257,733,True,4,False,False,1,29,1,32,1,2,2,0,2,{'.py': 1},{'lib': 1},False,False,False,1,0,0,2,4,1,0,1,1
matplotlib__matplotlib-24870,matplotlib/matplotlib,3.6,2023-01-02T20:37:49Z,15 min - 1 hour,test_localizable,plotting_visualization,array_numeric_ml,plotting_visualization,medium_local,9,1150,374,True,4,False,False,1,65,1,17,2,5,19,14,33,{'.py': 2},{'lib': 2},False,False,False,0,0,1,0,1,1,0,0,0
matplotlib__matplotlib-24970,matplotlib/matplotlib,3.6,2023-01-13T14:23:39Z,15 min - 1 hour,dependency_config,plotting_visualization,array_numeric_ml,plotting_visualization,medium_local,8,1758,1911,True,4,False,False,1,253,1,7,1,1,11,10,21,{'.py': 1},{'lib': 1},False,False,False,1,0,3,3,3,2,1,2,2
matplotlib__matplotlib-25122,matplotlib/matplotlib,3.6,2023-02-01T03:41:00Z,<15 min fix,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,small_local,8,1084,8863,True,2,False,False,12,2476,1,31,1,2,4,4,8,{'.py': 1},{'lib': 1},False,False,False,1,0,1,2,4,0,2,2,2
matplotlib__matplotlib-25287,matplotlib/matplotlib,3.7,2023-02-22T18:19:27Z,<15 min fix,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,small_local,8,2097,311,True,4,False,False,2,786,1,22,1,3,13,2,15,{'.py': 1},{'lib': 1},False,False,False,1,0,2,0,7,0,1,1,2
matplotlib__matplotlib-25311,matplotlib/matplotlib,3.7,2023-02-23T21:04:12Z,<15 min fix,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,micro_single_file,8,908,0,False,2,False,True,1,181,1,12,1,2,3,1,4,{'.py': 1},{'lib': 1},False,False,False,1,0,0,0,6,0,1,2,2
matplotlib__matplotlib-25332,matplotlib/matplotlib,3.7,2023-02-26T11:18:40Z,<15 min fix,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,small_local,8,1004,72,True,4,False,True,1,181,1,4,1,1,13,0,13,{'.py': 1},{'lib': 1},False,False,False,1,0,0,0,4,0,1,2,2
matplotlib__matplotlib-25479,matplotlib/matplotlib,3.7,2023-03-16T17:59:41Z,<15 min fix,dependency_config,plotting_visualization,compatibility_errors,plotting_visualization,small_local,8,5785,2194,True,8,True,True,2,263,1,16,2,2,6,1,7,{'.py': 2},{'lib': 2},False,False,False,2,0,2,2,3,2,2,4,0
matplotlib__matplotlib-25775,matplotlib/matplotlib,3.7,2023-04-26T21:26:46Z,15 min - 1 hour,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,medium_local,4,718,303,True,0,False,False,7,89,1,62,3,12,34,5,39,{'.py': 3},{'lib': 3},False,False,False,0,0,0,1,2,0,0,0,0
matplotlib__matplotlib-25960,matplotlib/matplotlib,3.7,2023-05-23T21:58:53Z,15 min - 1 hour,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,small_local,8,788,6205,True,2,False,False,1,137,1,25,1,2,15,3,18,{'.py': 1},{'lib': 1},False,False,False,1,0,2,1,5,0,1,1,2
matplotlib__matplotlib-26113,matplotlib/matplotlib,3.7,2023-06-12T18:56:33Z,<15 min fix,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,micro_single_file,8,9424,8203,True,4,False,False,1,812,1,39,1,1,1,1,2,{'.py': 1},{'lib': 1},False,False,False,1,1,2,1,5,1,1,1,1
matplotlib__matplotlib-26208,matplotlib/matplotlib,3.7,2023-06-28T21:31:50Z,<15 min fix,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,micro_single_file,8,2079,247,True,4,False,False,2,813,1,17,1,2,2,0,2,{'.py': 1},{'lib': 1},False,False,False,1,0,1,1,5,0,1,1,3
matplotlib__matplotlib-26291,matplotlib/matplotlib,3.7,2023-07-12T04:29:07Z,15 min - 1 hour,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,micro_single_file,8,3844,4323,True,4,True,True,1,49,1,10,1,1,2,0,2,{'.py': 1},{'lib': 1},False,False,False,1,1,0,4,6,1,1,4,3
matplotlib__matplotlib-26342,matplotlib/matplotlib,3.7,2023-07-18T10:06:19Z,15 min - 1 hour,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,small_local,7,571,410,True,4,False,False,1,81,1,10,1,2,2,5,7,{'.py': 1},{'lib': 1},False,False,False,1,0,1,0,2,1,0,1,0
matplotlib__matplotlib-26466,matplotlib/matplotlib,3.7,2023-08-07T19:30:22Z,15 min - 1 hour,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,small_local,8,1412,562,True,2,False,False,1,100,1,18,1,4,6,14,20,{'.py': 1},{'lib': 1},False,False,False,0,0,2,0,5,0,0,1,1
mwaskom__seaborn-3069,mwaskom/seaborn,0.12,2022-10-09T23:31:20Z,15 min - 1 hour,repo_family,plotting_visualization,plotting_visual,plotting_visualization,small_local,9,1188,0,False,0,False,False,2,94,1,22,1,4,13,2,15,{'.py': 1},{'seaborn': 1},False,False,False,0,0,1,1,6,0,0,0,0
mwaskom__seaborn-3187,mwaskom/seaborn,0.12,2022-12-18T00:04:22Z,15 min - 1 hour,dependency_config,plotting_visualization,plotting_visual,plotting_visualization,small_local,8,1438,246,True,2,False,False,2,248,2,15,2,2,12,0,12,{'.py': 2},{'seaborn': 2},False,False,False,2,0,1,0,5,0,0,1,2
pallets__flask-5014,pallets/flask,2.3,2023-03-04T18:36:21Z,<15 min fix,repo_family,web_framework_orm_config,compatibility_errors,web_framework_orm_config,micro_single_file,4,195,0,False,0,False,True,1,59,1,5,1,1,3,0,3,{'.py': 1},{'src': 1},False,False,False,0,0,0,0,0,0,0,1,0
psf__requests-1142,psf/requests,1.1,2013-01-25T05:19:16Z,<15 min fix,dependency_config,http_io_protocol,http_io_packaging,http_io_protocol,micro_single_file,8,381,5450,True,0,False,True,1,5,1,7,1,1,2,1,3,{'.py': 1},{'requests': 1},False,False,False,2,0,0,1,0,0,5,1,1
psf__requests-1724,psf/requests,2.0,2013-11-04T09:37:00Z,<15 min fix,dependency_config,http_io_protocol,http_io_packaging,http_io_protocol,micro_single_file,8,7476,2,True,24,True,False,6,79,1,5,1,2,4,1,5,{'.py': 1},{'requests': 1},False,False,False,1,0,0,0,0,0,6,2,1
psf__requests-1766,psf/requests,2.0,2013-11-29T08:38:09Z,<15 min fix,dependency_config,http_io_protocol,docs_rendering,http_io_protocol,micro_single_file,8,897,0,False,2,False,False,6,79,1,8,1,2,2,2,4,{'.py': 1},{'requests': 1},False,False,False,1,0,0,2,0,0,1,2,2
psf__requests-1921,psf/requests,2.3,2014-02-14T22:15:56Z,<15 min fix,test_localizable,http_io_protocol,http_io_packaging,http_io_protocol,micro_single_file,8,708,980,True,6,False,False,6,107,1,8,1,1,2,0,2,{'.py': 1},{'requests': 1},False,False,False,1,0,0,1,0,0,6,0,0
psf__requests-2317,psf/requests,2.4,2014-11-01T02:20:16Z,<15 min fix,repo_family,http_io_protocol,http_io_packaging,http_io_protocol,micro_single_file,8,841,104,True,0,False,False,8,133,1,5,1,2,2,2,4,{'.py': 1},{'requests': 1},False,False,False,0,0,0,0,0,0,4,0,1
psf__requests-2931,psf/requests,2.9,2015-12-16T14:57:00Z,15 min - 1 hour,repo_family,http_io_protocol,http_io_packaging,http_io_protocol,micro_single_file,8,271,0,False,2,False,False,1,84,1,5,1,2,4,1,5,{'.py': 1},{'requests': 1},False,False,False,0,0,0,0,0,0,2,0,1
psf__requests-5414,psf/requests,2.26,2020-04-05T16:52:04Z,<15 min fix,dependency_config,http_io_protocol,http_io_packaging,http_io_protocol,micro_single_file,8,1428,0,False,4,False,True,1,130,1,2,1,1,1,1,2,{'.py': 1},{'requests': 1},False,False,False,3,0,0,0,0,0,5,1,2
psf__requests-6028,psf/requests,2.27,2022-01-04T15:32:52Z,15 min - 1 hour,dependency_config,http_io_protocol,http_io_packaging,http_io_protocol,micro_single_file,8,1268,3207,True,4,False,True,2,185,1,8,1,1,4,0,4,{'.py': 1},{'requests': 1},False,False,False,2,1,0,3,0,0,5,1,4
pydata__xarray-2905,pydata/xarray,0.12,2019-04-17T21:52:37Z,15 min - 1 hour,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,micro_single_file,8,2135,1512,True,4,False,False,1,364,1,9,1,1,2,1,3,{'.py': 1},{'xarray': 1},False,False,False,2,0,8,2,4,1,0,1,1
pydata__xarray-3095,pydata/xarray,0.12,2019-07-11T13:16:16Z,15 min - 1 hour,repo_family,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,medium_local,8,2811,237,True,2,False,False,1,253,1,5,2,6,32,17,49,{'.py': 2},{'xarray': 2},False,False,False,0,0,4,0,0,0,0,0,0
pydata__xarray-3151,pydata/xarray,0.12,2019-07-20T12:31:14Z,15 min - 1 hour,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,small_local,8,2326,0,False,4,False,True,1,66,1,19,1,1,7,8,15,{'.py': 1},{'xarray': 1},False,False,False,1,0,6,2,4,1,0,2,0
pydata__xarray-3305,pydata/xarray,0.12,2019-09-12T19:27:14Z,15 min - 1 hour,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,medium_local,8,2188,538,True,6,False,False,1,653,1,4,2,5,17,5,22,{'.py': 2},{'xarray': 2},False,False,False,0,0,7,2,4,1,0,1,0
pydata__xarray-3677,pydata/xarray,0.12,2020-01-09T16:07:14Z,15 min - 1 hour,semantic_api,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,micro_single_file,8,1456,0,False,4,True,True,1,21,1,7,1,1,1,0,1,{'.py': 1},{'xarray': 1},False,False,False,1,0,4,0,0,0,0,3,1
pydata__xarray-3993,pydata/xarray,0.12,2020-04-21T20:30:35Z,1-4 hours,semantic_api,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,medium_local,8,919,167,True,2,False,False,2,2398,2,5,2,5,36,13,49,{'.py': 2},{'xarray': 2},False,False,False,1,0,3,0,0,0,1,1,1
pydata__xarray-4075,pydata/xarray,0.12,2020-05-18T18:42:05Z,<15 min fix,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,small_local,8,2273,0,False,14,False,False,2,958,1,23,1,1,8,1,9,{'.py': 1},{'xarray': 1},False,False,False,0,0,7,2,4,1,0,1,0
pydata__xarray-4094,pydata/xarray,0.12,2020-05-26T00:36:02Z,<15 min fix,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,micro_single_file,8,1604,0,False,2,False,False,1,862,1,8,1,1,1,1,2,{'.py': 1},{'xarray': 1},False,False,False,0,0,7,1,4,1,0,2,0
pydata__xarray-4356,pydata/xarray,0.12,2020-08-19T23:48:49Z,<15 min fix,numeric_symbolic,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,small_local,8,703,0,False,2,False,False,8,604,1,25,1,1,1,5,6,{'.py': 1},{'xarray': 1},False,False,False,0,0,5,0,1,0,1,0,0
pydata__xarray-4629,pydata/xarray,0.12,2020-11-30T23:06:17Z,<15 min fix,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,micro_single_file,8,2659,0,False,2,False,False,1,32,1,7,1,1,1,1,2,{'.py': 1},{'xarray': 1},False,False,False,0,0,5,2,4,1,0,1,0
pydata__xarray-4687,pydata/xarray,0.12,2020-12-13T20:42:40Z,15 min - 1 hour,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,small_local,8,3990,954,True,4,False,False,1,1717,2,14,1,4,12,1,13,{'.py': 1},{'xarray': 1},False,False,False,1,0,7,2,4,1,0,1,1
pydata__xarray-4695,pydata/xarray,0.12,2020-12-15T00:30:04Z,15 min - 1 hour,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,micro_single_file,8,3514,9699,True,8,True,True,1,875,1,10,1,1,1,1,2,{'.py': 1},{'xarray': 1},False,False,False,1,0,8,2,4,1,0,4,1
pydata__xarray-4966,pydata/xarray,0.12,2021-02-26T12:05:51Z,15 min - 1 hour,numeric_symbolic,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,small_local,8,4384,37,True,4,False,False,4,21,1,28,1,1,8,0,8,{'.py': 1},{'xarray': 1},False,False,False,0,0,3,2,0,1,0,0,0
pydata__xarray-6461,pydata/xarray,2022.03,2022-04-09T03:02:40Z,<15 min fix,repo_family,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,micro_single_file,8,986,0,False,4,False,False,1,247,1,4,1,1,1,2,3,{'.py': 1},{'xarray': 1},False,False,False,0,0,3,0,0,0,1,0,0
pydata__xarray-6599,pydata/xarray,2022.03,2022-05-12T15:12:41Z,15 min - 1 hour,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,small_local,8,4310,2251,True,4,True,True,1,264,1,8,1,2,5,1,6,{'.py': 1},{'xarray': 1},False,False,False,2,0,8,2,4,1,2,3,2
pydata__xarray-6721,pydata/xarray,2022.06,2022-06-24T18:45:45Z,15 min - 1 hour,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,micro_single_file,8,9276,162,True,4,False,False,1,1405,1,7,1,1,1,1,2,{'.py': 1},{'xarray': 1},False,False,False,2,0,9,1,6,1,3,1,1
pydata__xarray-6744,pydata/xarray,2022.06,2022-07-02T16:36:00Z,15 min - 1 hour,numeric_symbolic,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,small_local,8,1547,0,False,8,False,False,3,1815,1,15,1,1,11,6,17,{'.py': 1},{'xarray': 1},False,False,False,0,0,4,2,0,0,0,0,0
pydata__xarray-6938,pydata/xarray,2022.06,2022-08-20T16:45:22Z,15 min - 1 hour,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,medium_local,8,2978,0,False,4,True,False,1,430,1,9,2,6,13,11,24,{'.py': 2},{'xarray': 2},False,False,False,3,0,6,1,4,1,2,2,1
pydata__xarray-6992,pydata/xarray,2022.06,2022-09-05T15:07:43Z,>4 hours,multi_file,scientific_array_modeling,web_orm_config,large_scientific_array_modeling,broad_multi_file_or_large,8,1562,0,False,4,True,True,12,945,3,80,2,8,85,38,123,{'.py': 2},{'xarray': 2},False,False,False,2,0,2,0,0,0,1,2,1
pydata__xarray-7229,pydata/xarray,2022.09,2022-10-26T21:45:01Z,15 min - 1 hour,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,medium_local,8,2824,1395,True,4,True,False,1,280,1,59,1,2,24,5,29,{'.py': 1},{'xarray': 1},False,False,False,2,0,8,2,5,1,1,2,2
pydata__xarray-7233,pydata/xarray,2022.09,2022-10-27T23:46:49Z,15 min - 1 hour,test_localizable,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,micro_single_file,8,1816,0,False,2,True,False,1,189,1,146,1,1,4,1,5,{'.py': 1},{'xarray': 1},False,False,False,2,0,3,0,0,0,2,1,0
pydata__xarray-7393,pydata/xarray,2022.09,2022-12-20T04:34:24Z,15 min - 1 hour,dependency_config,scientific_array_modeling,array_numeric_ml,array_shape_dtype_semantics,small_local,8,2362,1801,True,2,True,False,2,71,1,7,1,1,5,1,6,{'.py': 1},{'xarray': 1},False,False,False,2,0,7,3,4,2,2,2,1
pylint-dev__pylint-4551,pylint-dev/pylint,2.9,2021-06-07T15:14:31Z,1-4 hours,dependency_config,developer_testing_tooling,test_lint_tooling,large_developer_testing_tooling,broad_multi_file_or_large,8,777,1439,True,2,False,False,10,0,1,73,4,7,99,27,126,{'.py': 4},{'pylint': 4},False,False,False,0,0,1,1,1,2,0,1,2
pylint-dev__pylint-4604,pylint-dev/pylint,2.9,2021-06-22T10:44:14Z,15 min - 1 hour,dependency_config,developer_testing_tooling,test_lint_tooling,developer_testing_tooling,small_local,8,685,0,False,6,False,False,21,0,1,20,2,3,6,0,6,{'.py': 2},{'pylint': 2},False,False,False,0,0,0,1,0,2,0,1,2
pylint-dev__pylint-4661,pylint-dev/pylint,2.10,2021-07-03T00:57:06Z,15 min - 1 hour,dependency_config,developer_testing_tooling,test_lint_tooling,developer_testing_tooling,small_local,8,995,1115,True,0,False,False,1,0,1,3,2,5,16,2,18,"{'.py': 1, '.cfg': 1}","{'pylint': 1, 'setup.cfg': 1}",False,False,False,0,0,0,1,0,2,0,2,0
pylint-dev__pylint-4970,pylint-dev/pylint,2.10,2021-09-05T19:44:07Z,<15 min fix,numeric_symbolic,developer_testing_tooling,test_lint_tooling,developer_testing_tooling,micro_single_file,9,618,312,True,0,False,False,1,17,1,8,1,1,2,0,2,{'.py': 1},{'pylint': 1},False,False,False,0,0,0,0,0,2,2,0,0
pylint-dev__pylint-6386,pylint-dev/pylint,2.14,2022-04-19T06:34:57Z,15 min - 1 hour,dependency_config,developer_testing_tooling,test_lint_tooling,large_developer_testing_tooling,broad_multi_file_or_large,8,739,0,False,6,False,True,1,7,1,7,4,8,14,1,15,{'.py': 4},{'pylint': 4},False,False,False,0,0,0,0,0,2,0,1,0
pylint-dev__pylint-6528,pylint-dev/pylint,2.14,2022-05-06T21:03:37Z,15 min - 1 hour,dependency_config,developer_testing_tooling,web_orm_config,developer_testing_tooling,medium_local,8,2359,163,True,8,False,False,4,171,3,120,2,5,28,7,35,{'.py': 2},{'pylint': 2},False,False,False,2,0,0,2,0,2,1,1,2
pylint-dev__pylint-6903,pylint-dev/pylint,2.15,2022-06-09T19:43:36Z,<15 min fix,dependency_config,developer_testing_tooling,web_orm_config,developer_testing_tooling,small_local,8,2662,324,True,6,False,True,1,8,1,37,1,1,7,0,7,{'.py': 1},{'pylint': 1},False,False,False,2,1,0,0,0,2,1,2,0
pylint-dev__pylint-7080,pylint-dev/pylint,2.15,2022-06-28T17:24:43Z,15 min - 1 hour,dependency_config,developer_testing_tooling,parser_serialization,developer_testing_tooling,micro_single_file,8,24770,3283,True,8,False,True,1,120,1,21,1,1,1,0,1,{'.py': 1},{'pylint': 1},False,False,False,2,0,0,3,0,2,1,1,4
pylint-dev__pylint-7277,pylint-dev/pylint,2.15,2022-08-08T23:07:49Z,<15 min fix,dependency_config,developer_testing_tooling,docs_rendering,developer_testing_tooling,micro_single_file,8,1087,373,True,6,False,False,1,122,1,18,1,1,3,2,5,{'.py': 1},{'pylint': 1},False,False,False,1,0,0,2,0,2,1,1,2
pylint-dev__pylint-8898,pylint-dev/pylint,3.0,2023-07-29T21:53:59Z,1-4 hours,dependency_config,developer_testing_tooling,compatibility_errors,developer_testing_tooling,medium_local,8,3455,4952,True,8,True,True,1,18,1,31,3,5,30,2,32,{'.py': 3},{'pylint': 3},False,False,False,0,1,0,1,1,2,2,3,3
pytest-dev__pytest-10051,pytest-dev/pytest,7.2,2022-06-15T17:39:53Z,15 min - 1 hour,dependency_config,developer_testing_tooling,test_lint_tooling,developer_testing_tooling,small_local,8,1371,0,False,4,False,False,1,15,1,18,1,3,5,2,7,{'.py': 1},{'src': 1},False,False,False,0,0,0,1,0,2,0,1,1
pytest-dev__pytest-10081,pytest-dev/pytest,7.2,2022-06-26T13:53:24Z,<15 min fix,dependency_config,developer_testing_tooling,test_lint_tooling,developer_testing_tooling,micro_single_file,8,2905,0,False,10,True,False,1,63,1,50,1,1,4,1,5,{'.py': 1},{'src': 1},False,False,False,1,0,0,0,0,2,1,2,1
pytest-dev__pytest-10356,pytest-dev/pytest,7.2,2022-10-08T06:20:42Z,1-4 hours,semantic_api,developer_testing_tooling,docs_rendering,developer_testing_tooling,medium_local,8,5278,9148,True,4,False,False,1,79,1,24,1,2,30,7,37,{'.py': 1},{'src': 1},False,False,False,1,1,1,2,0,2,1,1,2
pytest-dev__pytest-5262,pytest-dev/pytest,4.5,2019-05-14T21:54:55Z,<15 min fix,dependency_config,developer_testing_tooling,http_io_packaging,developer_testing_tooling,micro_single_file,8,4789,1797,True,12,True,True,1,108,1,3,1,1,4,0,4,{'.py': 1},{'src': 1},False,False,False,2,0,0,0,0,2,5,4,2
pytest-dev__pytest-5631,pytest-dev/pytest,5.0,2019-07-19T20:13:12Z,15 min - 1 hour,test_localizable,developer_testing_tooling,test_lint_tooling,developer_testing_tooling,small_local,8,2306,0,False,2,False,True,1,15,1,28,1,1,12,7,19,{'.py': 1},{'src': 1},False,False,False,0,0,1,1,0,3,0,2,0
pytest-dev__pytest-5787,pytest-dev/pytest,5.1,2019-08-26T16:43:31Z,1-4 hours,test_localizable,developer_testing_tooling,test_lint_tooling,large_developer_testing_tooling,broad_multi_file_or_large,8,3907,108,True,8,False,True,2,123,4,471,1,4,143,89,232,{'.py': 1},{'src': 1},False,False,False,0,0,0,0,0,1,0,1,0
pytest-dev__pytest-5809,pytest-dev/pytest,4.6,2019-09-01T04:40:09Z,<15 min fix,test_localizable,developer_testing_tooling,http_io_packaging,developer_testing_tooling,small_local,8,971,0,False,0,False,True,1,3,1,2,1,1,1,5,6,{'.py': 1},{'src': 1},False,False,False,1,0,0,0,0,1,2,0,1
pytest-dev__pytest-5840,pytest-dev/pytest,5.1,2019-09-12T01:09:28Z,15 min - 1 hour,dependency_config,developer_testing_tooling,test_lint_tooling,developer_testing_tooling,medium_local,8,625,4036,True,2,True,True,2,51,1,27,2,7,8,19,27,{'.py': 2},{'src': 2},False,False,False,1,1,0,0,0,2,2,2,0
pytest-dev__pytest-6197,pytest-dev/pytest,5.2,2019-11-15T16:37:22Z,1-4 hours,semantic_api,developer_testing_tooling,web_orm_config,developer_testing_tooling,medium_local,8,2749,787,True,2,False,True,2,145,2,44,1,3,6,18,24,{'.py': 1},{'src': 1},False,False,False,4,1,0,1,0,3,1,0,1
pytest-dev__pytest-6202,pytest-dev/pytest,5.2,2019-11-16T07:45:21Z,<15 min fix,dependency_config,developer_testing_tooling,test_lint_tooling,developer_testing_tooling,micro_single_file,8,2157,1077,True,2,False,True,1,72,1,11,1,1,1,2,3,{'.py': 1},{'src': 1},False,False,False,0,1,0,0,0,5,0,1,0
pytest-dev__pytest-7205,pytest-dev/pytest,5.4,2020-05-09T11:25:58Z,<15 min fix,dependency_config,developer_testing_tooling,test_lint_tooling,developer_testing_tooling,micro_single_file,8,4267,169,True,4,False,True,10,16,1,33,1,2,2,1,3,{'.py': 1},{'src': 1},False,False,False,1,0,0,1,0,6,2,0,2
pytest-dev__pytest-7236,pytest-dev/pytest,5.4,2020-05-21T19:53:14Z,15 min - 1 hour,dependency_config,developer_testing_tooling,compatibility_errors,developer_testing_tooling,small_local,8,2692,343,True,8,True,True,1,51,1,34,1,4,8,3,11,{'.py': 1},{'src': 1},False,False,False,1,0,0,0,0,1,1,2,1
pytest-dev__pytest-7324,pytest-dev/pytest,5.4,2020-06-05T13:00:07Z,15 min - 1 hour,dependency_config,developer_testing_tooling,test_lint_tooling,developer_testing_tooling,small_local,9,469,1698,True,2,False,False,3,58,1,1,1,3,8,2,10,{'.py': 1},{'src': 1},False,False,False,0,1,0,1,0,4,0,2,3
pytest-dev__pytest-7432,pytest-dev/pytest,5.4,2020-06-29T21:51:15Z,<15 min fix,dependency_config,developer_testing_tooling,test_lint_tooling,developer_testing_tooling,micro_single_file,8,773,165,True,6,False,False,1,77,1,25,1,1,2,1,3,{'.py': 1},{'src': 1},False,False,False,0,0,0,0,0,2,0,1,0
pytest-dev__pytest-7490,pytest-dev/pytest,6.0,2020-07-13T22:20:10Z,15 min - 1 hour,dependency_config,developer_testing_tooling,http_io_packaging,developer_testing_tooling,medium_local,8,22778,126,True,8,False,False,2,78,1,28,1,2,11,10,21,{'.py': 1},{'src': 1},False,False,False,5,1,5,3,3,6,7,2,5
pytest-dev__pytest-7521,pytest-dev/pytest,6.0,2020-07-20T15:55:11Z,<15 min fix,dependency_config,developer_testing_tooling,docs_rendering,developer_testing_tooling,micro_single_file,8,3893,367,True,8,False,False,2,125,1,6,1,1,1,0,1,{'.py': 1},{'src': 1},False,False,False,1,1,0,4,0,3,1,1,1
pytest-dev__pytest-7571,pytest-dev/pytest,6.0,2020-07-29T12:00:47Z,15 min - 1 hour,test_localizable,developer_testing_tooling,docs_rendering,developer_testing_tooling,micro_single_file,8,459,88,True,2,False,False,1,14,1,35,1,3,4,0,4,{'.py': 1},{'src': 1},False,False,False,0,0,0,2,0,2,0,0,1
pytest-dev__pytest-7982,pytest-dev/pytest,6.2,2020-10-31T12:27:03Z,<15 min fix,semantic_api,developer_testing_tooling,test_lint_tooling,developer_testing_tooling,micro_single_file,8,451,0,False,0,False,False,1,78,1,10,1,1,1,1,2,{'.py': 1},{'src': 1},False,False,False,0,0,0,0,0,1,0,0,0
pytest-dev__pytest-8399,pytest-dev/pytest,6.3,2021-03-04T17:52:17Z,15 min - 1 hour,semantic_api,developer_testing_tooling,docs_rendering,developer_testing_tooling,small_local,8,1083,1566,True,4,False,False,1,59,2,68,2,5,5,5,10,{'.py': 2},{'src': 2},False,False,False,1,0,0,2,0,2,1,0,1
scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,0.20,2017-12-12T22:07:47Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,medium_local,8,1519,486,True,0,False,True,1,28,1,38,1,3,20,14,34,{'.py': 1},{'sklearn': 1},False,False,False,3,0,5,0,0,0,2,2,1
scikit-learn__scikit-learn-10844,scikit-learn/scikit-learn,0.20,2018-03-21T00:16:18Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,micro_single_file,8,2399,3468,True,2,True,True,1,16,1,7,1,1,3,2,5,{'.py': 1},{'sklearn': 1},False,False,False,2,0,8,3,1,1,0,2,3
